id. Response ID,submitdate. Date submitted,Month Year[subm...Date submitted],Month[Month Yea...ate submitted]],Year[Month Year...ate submitted]],lastpage. Last page,Carmain,Previous PHEVs,Previous BEVs,Previous HEVs,Previous CNGs,Household Income,"Importance of reducing greenhouse gas emissions (-3 not important, 3 important)",Home ownership (own 1),Home Type (detached 1),Highest Level of Education,Longest trip in the last 12 months,Number of trips over 200 miles in the last 12 months,One-way commute distance,Number of people in the household,Age,Gender (Male 1),Number of vehicles in the household,Annual VMT Estimate ,"FCV, BEV Dummy",,,,,,,
PHASE_4_7099,,,,,17,2018 Honda Clarity Plug-in Hybrid,,,,,,,,,,,,,2,45,0,2,,,,,,,,,
PHASE_4_7100,2018/12/13 09:35:29,12/2018,12,2018,44,2017 Volkswagen e-Golf,,,,,,2.3,0,1,3,,,14.26,4,35,1,2,11000,1,,,,,,,
PHASE_4_7101,2018/12/13 10:27:20,12/2018,12,2018,44,2017 Ford Fusion Energi Plug-in Hybrid,,,,,75000,1.09,0,0,2,,,15.76,3,45,1,2,16285.71429,,,,,,,,
PHASE_4_7102,2018/12/13 09:54:02,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,75000,2.97,1,1,3,,,9.13,4,65,0,3,11350.5,1,,,,,,,
PHASE_4_7103,2018/12/13 10:04:30,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,75000,2.72,1,1,3,,,19.68,1,55,0,2,2500,1,,,,,,,
PHASE_4_7104,2018/12/13 09:59:47,12/2018,12,2018,44,2017 Ford Focus Electric,,,,,125000,2.97,0,1,3,,,3.8,4,25,0,3,10500,1,,,,,,,
PHASE_4_7105,2018/12/13 10:14:31,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,125000,2.81,1,1,4,,,3.81,2,65,0,2,5144.307692,1,,,,,,,
PHASE_4_7106,2018/12/13 09:55:17,12/2018,12,2018,44,2018 Ford Focus Electric,,,,,125000,2.53,1,0,3,,,35.15,2,55,0,2,18133.33333,1,,,,,,,
PHASE_4_7107,2018/12/13 09:28:38,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7108,2018/12/13 09:51:40,12/2018,12,2018,44,2017 Tesla Model 3 Long Range,,,,,225000,1.54,1,1,4,,,,2,65,0,2,4317.230769,1,,,,,,,
PHASE_4_7109,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7110,2018/12/19 08:34:22,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,75000,2.95,1,1,2,,,,3,55,0,3,24000,,,,,,,,
PHASE_4_7111,2018/12/13 09:58:09,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,75000,0.04,1,0,3,,,53.73,2,35,0,3,31500,,,,,,,,
PHASE_4_7112,,,,,3,2018 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7113,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7114,,,,,12,2017 Honda Clarity EV,,,,,,,,,,,,,4,55,,5,,1,,,,,,,
PHASE_4_7115,,,,,4,2017 Toyota Prius Prime,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7116,,,,,3,2017 Ford Fusion Energi Plug-in Hybrid,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7117,,,,,18,2018 Ford Fusion Energi Plug-in Hybrid,,,,,,,,,,,,,2,25,1,2,,,,,,,,,
PHASE_4_7118,2018/12/13 09:50:12,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7119,2018/12/13 10:19:54,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,175000,2.78,1,1,3,,,5.28,3,35,0,2,5094.666667,1,,,,,,,
PHASE_4_7120,,,,,3,2018 smart fortwo electric drive coupe,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7121,2018/12/13 10:23:17,12/2018,12,2018,44,2017 Volkswagen e-Golf,,,,,125000,2.82,1,1,4,,,14.42,2,45,0,2,5538.461538,1,,,,,,,
PHASE_4_7122,2018/12/13 11:22:34,12/2018,12,2018,44,2017 Tesla Model S (75 kW-hr battery pack),,,,,225000,2.36,1,1,3,,,26.8,2,65,0,2,15343.71429,1,,,,,,,
PHASE_4_7123,2018/12/13 10:50:13,12/2018,12,2018,44,2018 Ford Fusion Energi Plug-in Hybrid,,,,,175000,2.71,1,1,3,,,11.64,2,45,0,3,6753,,,,,,,,
PHASE_4_7124,,,,,43,2018 Nissan Leaf,,,,,75000,2.23,0,,4,,,,2,75,0,2,,1,,,,,,,
PHASE_4_7125,2018/12/13 10:49:07,12/2018,12,2018,44,2019 Ford Fusion Energi Plug-in Hybrid,,,,,75000,-0.02,1,1,2,,,3.12,2,65,1,3,8040,,,,,,,,
PHASE_4_7127,,,,,3,2017 Ford Fusion Energi Plug-in Hybrid,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7128,2018/12/13 10:58:49,12/2018,12,2018,44,2018 Honda Clarity Plug-in Hybrid,,,,,275000,2.97,1,1,2,,,16.85,2,55,0,3,11236.36364,,,,,,,,
PHASE_4_7129,2018/12/13 10:55:11,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,125000,1.8,1,0,4,,,9.93,1,35,1,2,11124,,,,,,,,
PHASE_4_7130,2018/12/13 11:16:30,12/2018,12,2018,44,2018 Ford Fusion Energi Plug-in Hybrid,,,,,275000,1.04,,1,3,,,12.99,4,25,1,4,16800,,,,,,,,
PHASE_4_7131,2018/12/13 12:34:22,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,125000,1.2,1,1,4,,,16.7,3,45,0,2,10903.2,,,,,,,,
PHASE_4_7132,2018/12/13 14:06:38,12/2018,12,2018,44,2018 Ford Fusion Energi Plug-in Hybrid,,,,,175000,-2.82,1,1,3,,,69.09,3,75,0,5,21200,,,,,,,,
PHASE_4_7133,2018/12/13 12:02:26,12/2018,12,2018,44,2018 BMW i3s (94Ah),,,,,175000,2.84,1,0,4,,,5.68,3,35,1,2,7200,1,,,,,,,
PHASE_4_7134,2018/12/13 11:16:46,12/2018,12,2018,44,2017 Hyundai Ioniq Electric,,,,,225000,2.33,1,1,2,,,13.8,4,55,1,3,12923.07692,1,,,,,,,
PHASE_4_7135,,,,,0,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7136,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7137,,,,,18,2017 BMW i3 REX  (94 Amp-hour battery),,,,,,,,,,,,,2,45,0,2,,,,,,,,,
PHASE_4_7138,,,,,11,2018 Audi A3 e-tron,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7139,,,,,39,2018 Tesla Model 3 Long Range,,,,,,2.86,,,,,,2.14,6,25,0,2,,1,,,,,,,
PHASE_4_7140,2018/12/13 13:09:53,12/2018,12,2018,44,2017 Chrysler Pacifica Hybrid,,,,,125000,2.38,0,1,3,,,5.54,4,45,0,3,4909.090909,,,,,,,,
PHASE_4_7141,2018/12/13 12:12:50,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,175000,-3,1,1,3,,,87.15,2,65,0,2,45048,1,,,,,,,
PHASE_4_7142,2018/12/13 11:15:03,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7143,2018/12/13 11:55:23,12/2018,12,2018,44,2017 BMW i3 BEV (94 Amp-hour battery),,,,,125000,2.71,1,0,3,,,16.67,2,55,0,2,10153.84615,1,,,,,,,
PHASE_4_7144,2018/12/13 12:16:02,12/2018,12,2018,44,2017 Hyundai Ioniq Electric,,,,,125000,1.63,1,1,3,,,36.82,5,45,0,4,22100,1,,,,,,,
PHASE_4_7145,2018/12/14 09:17:26,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,125000,-2.08,1,1,3,,,3.62,2,80,0,3,11076.92308,,,,,,,,
PHASE_4_7146,,,,,39,2018 Chevrolet Bolt EV,,,,,,2.73,,,,,,4.42,1,80,0,1,,1,,,,,,,
PHASE_4_7147,2018/12/13 12:29:52,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,125000,2.5,1,1,4,,,8,3,55,0,2,28200,1,,,,,,,
PHASE_4_7148,2018/12/13 14:05:03,12/2018,12,2018,44,2017 Hyundai Ioniq Electric,,,,,125000,2.71,1,0,4,,,32.96,2,35,0,2,21000,1,,,,,,,
PHASE_4_7149,2018/12/13 12:48:52,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,225000,2.49,0,1,2,,,6.92,3,45,1,3,72000,1,,,,,,,
PHASE_4_7150,2018/12/13 12:59:13,12/2018,12,2018,44,2018 Nissan Leaf,,,,,125000,2.26,1,0,3,,,9.57,2,75,0,2,10320,1,,,,,,,
PHASE_4_7151,,,,,3,2017 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7152,2018/12/13 12:55:42,12/2018,12,2018,44,2018 Honda Clarity Plug-in Hybrid,,,,,275000,2.97,1,1,4,,,7.42,4,55,0,3,11580,,,,,,,,
PHASE_4_7153,2018/12/13 13:05:25,12/2018,12,2018,44,2018 Tesla Model X 100D,,,,,175000,2.97,1,1,3,,,8.41,2,75,0,3,10275,1,,,,,,,
PHASE_4_7154,,,,,3,2018 Chevrolet Volt,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7155,,,,,3,2017 Honda Clarity EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7156,,,,,28,2017 Ford Fusion Energi Plug-in Hybrid,,,,,,,,,,,,17.86,3,55,1,3,,,,,,,,,
PHASE_4_7157,2018/12/13 13:17:19,12/2018,12,2018,44,2017 Ford Fusion Energi Plug-in Hybrid,,,,,225000,1.15,1,1,3,,,33.28,6,45,1,5,17828.8,,,,,,,,
PHASE_4_7158,,,,,43,2017 Toyota Prius Prime,,,,,175000,2.85,1,1,4,,,6.79,2,55,1,2,,,,,,,,,
PHASE_4_7159,2018/12/13 13:33:47,12/2018,12,2018,44,2015 Tesla Model S (85 kW-hr battery pack),,,,,225000,2.73,1,1,4,,,,2,80,0,1,11521.46341,1,,,,,,,
PHASE_4_7160,,,,,28,2017 Ford Focus Electric,,,,,,,,,,,,12.52,3,55,,3,,1,,,,,,,
PHASE_4_7161,2018/12/13 13:26:28,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,225000,2.65,1,1,3,,,11.81,2,55,0,3,8000,1,,,,,,,
PHASE_4_7162,2018/12/13 13:58:25,12/2018,12,2018,44,2017 Ford Fusion Energi Plug-in Hybrid,,,,,,2.77,1,1,3,,,19.99,2,65,0,2,6207.428571,,,,,,,,
PHASE_4_7163,2018/12/13 16:43:57,12/2018,12,2018,44,2018 Ford Fusion Energi Plug-in Hybrid,,,,,125000,2.71,1,1,3,,,4.76,1,55,1,1,8400,,,,,,,,
PHASE_4_7164,2018/12/13 13:41:43,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,125000,2.87,1,1,3,,,21.22,2,65,1,2,13300,1,,,,,,,
PHASE_4_7165,2018/12/13 14:19:26,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,175000,2.97,1,1,3,,,15.78,4,55,0,4,11071.5,1,,,,,,,
PHASE_4_7166,2018/12/13 14:27:12,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,500000,2.71,1,0,2,,,1.9,2,75,0,5,6457.411765,,,,,,,,
PHASE_4_7167,2018/12/13 17:00:57,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,225000,1.75,1,1,4,,,13.85,2,45,0,2,14334,1,,,,,,,
PHASE_4_7168,2018/12/13 14:06:04,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,125000,2.61,1,1,4,,,21.24,2,65,0,3,15450,1,,,,,,,
PHASE_4_7169,2018/12/13 14:06:59,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,50000,2.77,0,1,3,,,22.28,1,25,0,1,25782,1,,,,,,,
PHASE_4_7170,,,,,29,2017 Tesla Model S AWD - 75D,,,,,,,,,,,,,4,45,0,2,,1,,,,,,,
PHASE_4_7171,2018/12/13 15:29:45,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,225000,2.62,1,1,4,,,36.68,3,75,0,2,3642.666667,,,,,,,,
PHASE_4_7173,2018/12/13 14:24:02,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7174,2018/12/13 15:20:48,12/2018,12,2018,44,2018 Tesla Model S 75D,,,,,225000,2.77,1,1,3,,,3.44,3,55,1,5,10017.6,1,,,,,,,
PHASE_4_7175,2018/12/13 14:57:56,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,125000,1.55,1,1,4,,,,2,65,0,2,9700,,,,,,,,
PHASE_4_7176,2018/12/13 15:03:33,12/2018,12,2018,44,2017 BMW i3 BEV (94 Amp-hour battery),,,,,225000,1.95,1,0,4,,,16.81,3,45,0,2,10090.90909,1,,,,,,,
PHASE_4_7177,,,,,28,2018 Tesla Model 3 Long Range  AWD,,,,,,,,,,,,4.31,3,55,1,4,,1,,,,,,,
PHASE_4_7178,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7179,2018/12/13 15:24:29,12/2018,12,2018,44,2018 Ford Fusion Energi Plug-in Hybrid,,,,,225000,2.83,0,0,4,,,2.1,2,35,0,1,10864,,,,,,,,
PHASE_4_7180,2018/12/13 15:49:00,12/2018,12,2018,44,2017 Kia Optima Plug-in Hybrid,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7181,2018/12/13 18:51:58,12/2018,12,2018,44,2017 Ford Fusion Energi Plug-in Hybrid,,,,,125000,2.73,1,1,4,,,8.03,2,65,0,2,10242,,,,,,,,
PHASE_4_7182,,,,,6,2018 Tesla Model 3 Long Range,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7183,,,,,26,2018 Honda Clarity Plug-in Hybrid,,,,,,,,,,,,4.67,2,35,0,1,,,,,,,,,
PHASE_4_7185,2018/12/13 16:53:31,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,125000,,1,1,3,,,15.1,2,55,0,2,13200,,,,,,,,
PHASE_4_7186,2018/12/13 16:03:08,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,225000,-3,1,1,3,,,63.88,3,45,0,2,21000,1,,,,,,,
PHASE_4_7188,2018/12/13 16:20:56,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,50000,2.42,1,1,4,,,16.04,2,45,1,2,10865.33333,1,,,,,,,
PHASE_4_7189,2018/12/13 16:42:47,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,125000,2.71,1,1,2,,,2.37,5,35,0,3,10080,1,,,,,,,
PHASE_4_7190,,,,,39,2017 Fiat 500e,,,,,,2.76,,,,,,16.15,2,55,1,2,,1,,,,,,,
PHASE_4_7191,2018/12/13 16:47:59,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,,2.97,1,1,4,,,4.69,3,75,0,5,10959,1,,,,,,,
PHASE_4_7192,,,,,38,2018 Tesla Model 3 Long Range,,,,,,3,,,,,,3.62,2,80,0,2,,1,,,,,,,
PHASE_4_7193,2018/12/13 16:35:52,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,175000,1.83,1,1,3,,,38.67,4,35,0,3,13709.45455,1,,,,,,,
PHASE_4_7194,,,,,6,2017 Nissan Leaf,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7195,2018/12/13 16:40:55,12/2018,12,2018,44,2017 Fiat 500e,,,,,125000,2.59,1,1,3,,,19.07,2,35,1,3,9120,1,,,,,,,
PHASE_4_7196,2018/12/13 16:41:17,12/2018,12,2018,44,2016 Chevrolet Volt,,,,,175000,,1,1,4,,,33.48,2,55,0,3,21600,,,,,,,,
PHASE_4_7197,2018/12/13 17:07:02,12/2018,12,2018,44,2017 Volkswagen e-Golf,,,,,175000,2.71,1,1,3,,,11.85,2,55,0,2,10250,1,,,,,,,
PHASE_4_7198,,,,,43,2017 Toyota Prius Prime,,,,,175000,-2.96,1,1,3,,,1.83,4,55,0,3,,,,,,,,,
PHASE_4_7199,,,,,25,2018 Ford Focus Electric,,,,,,,,,,,,41.44,2,65,0,3,,1,,,,,,,
PHASE_4_7200,2018/12/13 17:45:06,12/2018,12,2018,44,2018 Tesla Model S 100D,,,,,175000,2.79,1,1,4,,,3.61,1,75,0,2,8679.692308,1,,,,,,,
PHASE_4_7201,2018/12/13 17:37:22,12/2018,12,2018,44,2017 Chevrolet Volt,,,,,75000,2.99,0,0,2,,,34.63,1,55,0,1,29600,,,,,,,,
PHASE_4_7202,2018/12/13 17:41:25,12/2018,12,2018,44,2018 Chrysler Pacifica Hybrid,,,,,125000,0.02,0,0,3,,,13.82,4,35,0,3,14462,,,,,,,,
PHASE_4_7203,2018/12/13 18:05:48,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,175000,-2.48,1,1,3,,,79.65,3,55,0,5,33058.4,,,,,,,,
PHASE_4_7204,2018/12/13 18:21:37,12/2018,12,2018,44,2017 Honda Clarity EV,,,,,375000,-2.9,1,1,3,,,19.61,7,55,0,5,13567,1,,,,,,,
PHASE_4_7205,2018/12/13 20:38:21,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,75000,2.76,1,1,3,,,11.23,2,65,0,2,6169.714286,1,,,,,,,
PHASE_4_7206,,,,,18,2017 Tesla Model S (75 kW-hr battery pack),,,,,,,,,,,,,2,55,0,2,,1,,,,,,,
PHASE_4_7207,,,,,37,2017 Toyota Prius Prime,,,,,,2.48,,,,,,40.94,3,35,1,1,,,,,,,,,
PHASE_4_7208,2018/12/13 18:44:12,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,50000,1.48,0,0,4,,,10.18,3,45,0,5,15692.30769,1,,,,,,,
PHASE_4_7209,,,,,,,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7210,2018/12/13 20:27:45,12/2018,12,2018,44,2018 Nissan Leaf,,,,,50000,2.03,0,0,2,,,,1,55,0,1,10000,1,,,,,,,
PHASE_4_7211,,,,,7,2018 Honda Clarity Plug-in Hybrid,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7212,2018/12/13 19:57:51,12/2018,12,2018,44,2017 Fiat 500e,,,,,75000,0.02,1,1,4,,,4.68,4,45,0,3,11248.28571,1,,,,,,,
PHASE_4_7213,2018/12/14 13:07:10,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,,0.82,0,0,2,,,10.55,3,35,0,2,7292,1,,,,,,,
PHASE_4_7214,2018/12/13 20:37:04,12/2018,12,2018,44,2017 BMW i3 REX  (94 Amp-hour battery),,,,,,2.38,1,1,4,,,4.45,2,75,0,3,5538.461538,,,,,,,,
PHASE_4_7215,2018/12/13 21:20:57,12/2018,12,2018,44,2018 Tesla Model S 75D,,,,,175000,2.99,1,1,4,,,16.3,2,55,1,3,14000,1,,,,,,,
PHASE_4_7216,2018/12/13 20:57:42,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,175000,2.84,1,1,3,,,14.11,3,35,0,3,13713.33333,1,,,,,,,
PHASE_4_7217,2018/12/13 21:31:03,12/2018,12,2018,44,2018 BMW i3 (94Ah) with Range Extender,,,,,,2.12,0,1,3,,,37.33,2,,,1,10690.90909,,,,,,,,
PHASE_4_7218,2018/12/13 21:04:12,12/2018,12,2018,44,2018 Honda Clarity Plug-in Hybrid,,,,,125000,2.53,1,0,4,,,4.09,1,35,1,1,9066.666667,,,,,,,,
PHASE_4_7219,2018/12/13 22:22:36,12/2018,12,2018,44,2017 Fiat 500e,,,,,75000,2.55,1,1,4,,,,2,75,0,2,3200.8,1,,,,,,,
PHASE_4_7220,2018/12/13 21:52:58,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,225000,2.85,1,1,3,,,11.69,2,55,1,2,8700,,,,,,,,
PHASE_4_7221,2018/12/13 22:49:28,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,125000,1.57,1,1,4,,,3.36,4,55,0,5,4674,1,,,,,,,
PHASE_4_7222,2018/12/13 22:51:49,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,275000,1.66,1,0,3,,,11.02,2,65,1,1,6000,1,,,,,,,
PHASE_4_7223,2018/12/13 23:00:22,12/2018,12,2018,44,2018 Honda Clarity Plug-in Hybrid,,,,,225000,0.41,1,1,4,,,11.92,2,35,1,3,8349.333333,,,,,,,,
PHASE_4_7224,2018/12/20 09:32:56,12/2018,12,2018,44,2017 Hyundai Ioniq Electric,,,,,75000,2.92,1,1,3,,,41.5,2,65,0,4,17446.15385,1,,,,,,,
PHASE_4_7225,2018/12/13 22:51:36,12/2018,12,2018,44,2017 Tesla Model X AWD - 90D,,,,,275000,2.95,1,1,3,,,4.9,2,35,0,2,24848.25,1,,,,,,,
PHASE_4_7226,2018/12/13 23:34:38,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,225000,2.57,1,1,2,,,30.42,3,55,0,3,14410.28571,1,,,,,,,
PHASE_4_7227,2018/12/13 23:50:41,12/2018,12,2018,44,2018 Nissan Leaf,,,,,375000,0,1,1,4,,,10.74,4,55,1,4,9000,1,,,,,,,
PHASE_4_7228,2018/12/13 23:52:46,12/2018,12,2018,44,2018 BMW i3 (94Ah) with Range Extender,,,,,,0.74,1,1,4,,,14.38,5,45,0,2,12000,,,,,,,,
PHASE_4_7229,,,,,3,2017 Honda Clarity EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7230,,,,,13,2018 Fiat 500e,,,,,,,,,,,,,4,,,3,,1,,,,,,,
PHASE_4_7231,2018/12/14 01:27:33,12/2018,12,2018,44,2018 Hyundai Ioniq Electric,,,,,75000,1.06,0,0,3,,,46.11,2,35,0,2,27300,1,,,,,,,
PHASE_4_7232,,,,,3,2017 Toyota Prius Prime,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7233,2018/12/14 09:58:07,12/2018,12,2018,44,2017 Honda Clarity EV,,,,,175000,2.97,1,1,4,,,6.24,2,65,0,3,8000,1,,,,,,,
PHASE_4_7235,,,,,17,2017 Honda Clarity EV,,,,,,,,,,,,,4,35,1,3,,1,,,,,,,
PHASE_4_7236,2018/12/14 06:50:10,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,50000,2.9,1,1,3,,,,2,35,0,2,51040.8,1,,,,,,,
PHASE_4_7237,2018/12/14 06:26:38,12/2018,12,2018,44,2018 Chevrolet Bolt EV,,,,,125000,2.79,1,1,3,,,1.31,2,55,0,2,13963.63636,1,,,,,,,
PHASE_4_7238,,,,,3,2017 BMW i8,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7239,2018/12/14 08:06:12,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,125000,0,0,1,3,,,10.66,4,65,0,3,12720,,,,,,,,
PHASE_4_7241,2018/12/14 08:19:17,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,275000,2.71,1,1,2,,,41.13,2,45,0,3,45818.18182,,,,,,,,
PHASE_4_7242,2018/12/14 08:06:40,12/2018,12,2018,44,2018 Tesla Model S 75D,,,,,125000,2.91,1,1,2,,,19.18,2,45,1,3,11119.5,1,,,,,,,
PHASE_4_7243,2018/12/14 08:09:08,12/2018,12,2018,44,2018 Kia Optima Plug-in Hybrid,,,,,175000,2.62,1,1,4,,,,2,65,0,3,25500,,,,,,,,
PHASE_4_7244,2018/12/14 08:40:56,12/2018,12,2018,44,2017 Chevrolet Volt,,,,,,,1,1,4,,,23.68,2,65,,4,16000,,,,,,,,
PHASE_4_7245,2018/12/14 09:24:00,12/2018,12,2018,44,2017 Tesla Model S AWD - 100D,,,,,275000,1.71,1,1,3,,,,2,75,0,2,10987,1,,,,,,,
PHASE_4_7246,,,,,4,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7247,2018/12/14 15:35:35,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,225000,2.94,1,1,4,,,14.82,2,55,1,2,10000,,,,,,,,
PHASE_4_7248,,,,,29,2018 Chevrolet Bolt EV,,,,,,,,,,,,12.8,1,45,1,2,,1,,,,,,,
PHASE_4_7249,2018/12/14 10:03:35,12/2018,12,2018,44,2018 Chevrolet Volt,,,,,75000,2.98,1,1,4,,,7.46,2,75,0,2,6704,,,,,,,,
PHASE_4_7250,,,,,4,2018 Hyundai Ioniq Plug-in Hybrid,,,,,,,,,,,,,,,,1,,,,,,,,,
PHASE_4_7251,,,,,17,2018 BMW i3 (94Ah) with Range Extender,,,,,,,,,,,,,2,35,0,2,,,,,,,,,
PHASE_4_7252,2018/12/14 10:28:19,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,225000,2.14,0,0,4,,,6.1,2,35,0,2,4323.692308,1,,,,,,,
PHASE_4_7254,2018/12/14 11:34:39,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,,2.98,1,1,4,,,25.32,2,65,1,2,16093.09091,1,,,,,,,
PHASE_4_7255,,,,,38,2017 Chevrolet Bolt EV,,,,,,3,,,,,,17.95,4,55,0,3,,1,,,,,,,
PHASE_4_7256,,,,,3,2018 Tesla Model 3 Long Range,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7257,2018/12/14 10:44:26,12/2018,12,2018,44,2018 Kia Soul Electric,,,,,225000,-2.84,1,1,4,,,28,3,45,0,2,14400,1,,,,,,,
PHASE_4_7258,,,,,3,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7259,2018/12/19 16:53:48,12/2018,12,2018,44,2018 BMW i3 (94Ah) with Range Extender,,,,,125000,1.27,1,1,3,,,20.11,2,55,0,3,10255.5,,,,,,,,
PHASE_4_7260,2018/12/14 11:27:16,12/2018,12,2018,44,2017 Tesla Model S AWD - 75D,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7261,2018/12/14 11:52:39,12/2018,12,2018,44,2018 Ford Focus Electric,,,,,125000,0.04,0,0,3,,,2.83,4,35,0,2,7066.666667,1,,,,,,,
PHASE_4_7262,2018/12/14 12:33:15,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,125000,2.96,1,1,3,,,30.63,1,65,0,3,13881.33333,1,,,,,,,
PHASE_4_7264,,,,,6,2016 Nissan Leaf (30 kW-hr battery pack),,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7265,2018/12/14 12:24:28,12/2018,12,2018,44,2017 Toyota Prius Prime,,,,,,2.92,1,1,3,,,3.12,4,45,0,3,16800,,,,,,,,
PHASE_4_7266,,,,,26,2017 Chevrolet Volt,,,,,,,,,,,,0.14,4,55,0,3,,,,,,,,,
PHASE_4_7267,,,,,8,2017 Chevrolet Bolt EV,,,,,,,,,,,,,,,,1,,1,,,,,,,
PHASE_4_7268,2018/12/14 13:24:08,12/2018,12,2018,44,2017 Chevrolet Bolt EV,,,,,225000,2.74,1,1,2,,,2.1,4,55,0,3,8224.615385,1,,,,,,,
PHASE_4_7269,2018/12/14 14:13:50,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,125000,2.97,1,1,3,,,10.2,1,65,0,3,10892,1,,,,,,,
PHASE_4_7270,2018/12/14 14:14:56,12/2018,12,2018,44,2018 Tesla Model 3 Long Range,,,,,225000,1.38,1,1,3,,,22.14,5,45,0,3,16718.66667,1,,,,,,,
